"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
21205522,"TABIO-21205522  - AUT  [21205522]","Climatológica Principal","Automática con Telemetría","Activa",,,1027,"4,9183216670","-74,02864944","Cundinamarca","Tabio","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205523,"UNIVERSIDAD SANTO TOMÁS  - AUT  [21205523]","Climatológica Principal","Automática con Telemetría","Activa",,,2564,"4,7881572220","-74,05005889","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205524,"VETA LARGA-21205524  - AUT  [21205524]","Climatológica Principal","Automática con Telemetría","Activa",,,2930,"5,074750","-74,05747222","Cundinamarca","Zipaquirá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205525,"VILLA PINZON-21205525  - AUT  [21205525]","Climatológica Principal","Automática con Telemetría","Activa",,,1468,"5,2288055560","-73,584750","Cundinamarca","Villapinzón","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205526,"PEDRO PALO  - AUT  [21205526]","Climatológica Principal","Automática con Telemetría","Activa",,,3,"4,6905277780","-74,38905556","Cundinamarca","Tena","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205527,"ALTO DEL AIRE  - AUT  [21205527]","Climatológica Principal","Automática con Telemetría","Activa",,,1858,"5,1979444440","-73,80466667","Cundinamarca","Cucunubá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205530,"JAVA HDA  [21205530]","Meteorológica Especial","Convencional","Suspendida","15/01/1960","15/06/1973",1640,"4,45","-74,46666667","Cundinamarca","Viotá","Area Operativa 10 - Tolima","FEDERACIÓN NACIONAL DE CAFETEROS","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205540,"INST GEOFI ANDES  [21205540]","Climatológica Ordinaria","Convencional","Activa","15/01/1942",,2600,"4,6333333330","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205550,"MANJUI  [21205550]","Climatológica Ordinaria","Convencional","Activa","15/09/1960",,3260,"4,80","-74,40","Cundinamarca","Facatativá","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205560,"TIBABUYES  [21205560]","Climatológica Ordinaria","Convencional","Suspendida","15/02/1964","15/02/1971",2655,"4,7333333330","-74,08333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205570,"PRIMAVERA LA  [21205570]","Climatológica Principal","Convencional","Activa","15/06/1965",,2590,"4,85","-74,21666667","Cundinamarca","Subachoque","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205590,"APTO GUAYMARAL  [21205590]","Sinóptica Secundaria","Convencional","Activa","15/08/1965",,2560,"4,8166666670","-74,08333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205610,"MUNA  [21205610]","Climatológica Principal","Convencional","Activa","15/07/1966",,2565,"4,55","-74,25","Cundinamarca","Sibaté","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205620,"GUATAVITA  [21205620]","Climatológica Principal","Convencional","Activa","15/11/1967",,2625,"4,8833333330","-73,36666667","Cundinamarca","Guatavita","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Orinoco","Meta","Río Garagoa",,,
21205630,"STA ISABEL  [21205630]","Meteorológica Especial","Convencional","Suspendida","15/05/1968","15/11/1981",2680,"4,9833333330","-74,06666667","Cundinamarca","Tabio","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205640,"ALBANIA  [21205640]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1958","15/01/1964",2600,"4,8333333330","-73,95","Cundinamarca","Sopó","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205650,"TABIO  [21205650]","Climatológica Principal","Convencional","Activa","15/07/1970",,2620,"4,7666666670","-73,93333333","Cundinamarca","Tabio","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205680,"FLORIDA  [21205680]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1936","15/12/1937",1915,"4,7666666670","-74,43333333","Cundinamarca","Anolaima","Area Operativa 11 - Cundinamarca-Amazonas","MINISTERIO DE AGRICULTURA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21205690,"CAMAVIEJA  [21205690]","Climatológica Ordinaria","Convencional","Activa","15/11/1957",,2680,"4,6166666670","-74,10","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206070,"MISIONES  [21206070]","Climatológica Ordinaria","Convencional","Activa","15/02/1977",,1540,"4,5666666670","-74,30","Cundinamarca","El Colegio","Area Operativa 11 - Cundinamarca-Amazonas","FEDERACIÓN NACIONAL DE CAFETEROS","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206080,"MESITAS D STA INES  [21206080]","Climatológica Ordinaria","Convencional","Activa","15/01/1966",,1250,"4,6666666670","-74,46666667","Cundinamarca","Cachipay","Area Operativa 11 - Cundinamarca-Amazonas","FEDERACIÓN NACIONAL DE CAFETEROS","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206090,"ZIPAQUIRA  [21206090]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1931","15/12/1954",2620,"5,0166666670","-74,01666667","Cundinamarca","Zipaquirá","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206100,"LAG DE SUESCA  [21206100]","Climatológica Ordinaria","Convencional","Activa","15/01/1962",,2560,"5,0833333330","-73,78333333","Cundinamarca","Suesca","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206110,"ENTRERRIOS  [21206110]","Meteorológica Especial","Convencional","Suspendida","15/03/1975","15/12/1984",2550,"4,65","-74,25","Cundinamarca","Mosquera","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206120,"ANOLAIMA  [21206120]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1962","15/12/1965",1916,"4,7666666670","-74,46666667","Cundinamarca","Anolaima","Area Operativa 11 - Cundinamarca-Amazonas","INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206140,"TIBITOC 2  [21206140]","Climatológica Ordinaria","Convencional","Suspendida","15/01/1957","15/12/1958",2698,"4,9666666670","-73,93333333","Cundinamarca","Tocancipá","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206270,"FRAY BARTOLOME  [21206270]","Meteorológica Especial","Convencional","Activa","15/04/1989",,2578,"4,70","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206290,"VENECIA  [21206290]","Climatológica Principal","Convencional","Activa","15/12/1986",,2673,"4,8666666670","-74,41666667","Cundinamarca","Facatativá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206300,"DONA JUANA  [21206300]","Climatológica Principal","Convencional","Activa","15/03/1989",,2700,"4,50","-74,16666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206310,"TISQUESUSA  [21206310]","Climatológica Principal","Convencional","Activa","15/10/1986",,2570,"4,8166666670","-74,31666667","Cundinamarca","Facatativá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206320,"FORTUNA LA  [21206320]","Meteorológica Especial","Convencional","Activa","15/03/1984",,2880,"5,2833333330","-73,60","Cundinamarca","Villapinzón","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206330,"BARRANCAS  [21206330]","Meteorológica Especial","Convencional","Activa","15/12/1984",,2720,"5,1666666670","-73,83333333","Cundinamarca","Suesca","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206340,"PARAISO PERDIDO  [21206340]","Meteorológica Especial","Convencional","Activa","15/12/1987",,2700,"4,4666666670","-74,36666667","Cundinamarca","Sibaté","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Sumapaz",,,
21206350,"LAGOS LOS  [21206350]","Climatológica Ordinaria","Convencional","Activa","15/07/1988",,2000,"4,50","-74,43333333","Cundinamarca","Viotá","Area Operativa 10 - Tolima","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206360,"TATAMBO  [21206360]","Meteorológica Especial","Convencional","Activa","15/04/1989",,380,"4,30","-74,76666667","Cundinamarca","Ricaurte","Area Operativa 10 - Tolima","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206370,"VIOLETA LA  [21206370]","Meteorológica Especial","Convencional","Activa","15/06/1989",,400,"4,3833333330","-74,70","Cundinamarca","Agua De Dios","Area Operativa 10 - Tolima","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206380,"GUACA LA  [21206380]","Meteorológica Especial","Convencional","Activa","15/11/1987",,620,"4,5833333330","-74,48333333","Cundinamarca","El Colegio","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206390,"MESA LA  [21206390]","Climatológica Principal","Convencional","Activa","15/09/1985",,1300,"4,6333333330","-74,43333333","Cundinamarca","La Mesa","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206400,"VICTORIA LA  [21206400]","Climatológica Principal","Convencional","Activa","15/12/1986",,380,"4,4666666670","-74,60","Cundinamarca","Tocaima","Area Operativa 10 - Tolima","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206410,"ESC SAMPER MADRID  [21206410]","Climatológica Principal","Convencional","Activa","15/03/1987",,550,"4,5166666670","-74,58333333","Cundinamarca","Apulo","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206420,"PLANTA WIESNER  [21206420]","Climatológica Ordinaria","Convencional","Activa","15/12/1984",,2795,"4,6833333330","-73,50","Cundinamarca","La Calera","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Orinoco","Meta","Río Guavio",,,
21206430,"REYES CATOLICOS  [21206430]","Climatológica Ordinaria","Convencional","Activa","15/09/1991",,2570,"4,7166666670","-74,03333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206440,"ARGELIA  [21206440]","Climatológica Principal","Convencional","Activa","15/12/1991",,320,"4,3166666670","-74,68333333","Cundinamarca","Ricaurte","Area Operativa 10 - Tolima","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Sumapaz",,,
21206460,"MESITAS  [21206460]","Climatológica Ordinaria","Convencional","Activa","15/09/1990",,1100,"4,5833333330","-74,41666667","Cundinamarca","El Colegio","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206470,"ESPERANZA LA  [21206470]","Climatológica Principal","Convencional","Activa","15/12/1992",,1240,"4,70","-74,33333333","Cundinamarca","La Mesa","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206480,"CENTRO INVESTIGAC.  [21206480]","Climatológica Ordinaria","Convencional","Activa","15/03/1993",,2500,"4,90","-74,01666667","Cundinamarca","Chía","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206520,"PALOQUEMAO  [21206520]","Climatológica Ordinaria","Convencional","Activa","15/02/1995",,2450,"4,75","-74,36666667","Cundinamarca","Zipacón","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206530,"BOSA  [21206530]","Climatológica Ordinaria","Convencional","Activa","15/05/1957",,2640,"4,60","-74,20","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206580,"COGUA  [21206580]","Climatológica Principal","Convencional","Activa","15/03/2000",,2620,"5,05","-73,98333333","Cundinamarca","Cogua","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206590,"REPRESA SISGA  [21206590]","Climatológica Ordinaria","Convencional","Activa","15/12/1952",,2675,"5,0833333330","-73,73333333","Cundinamarca","Chocontá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206710,"SAN JOAQUIN [21206710]","Pluviométrica","Convencional","Activa","01/06/2005",,757,"4,6333333330","-74,51666667","Cundinamarca","La Mesa","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"Solicitud realizada por el grupo de automatización y verificada por usuarios del área 11. Existe el PM convencional propiedad del IDEAM. El componente automático es de la CAR.",
21206720,"PARQUE NACIONAL  [21206720]","Climatológica Principal","Convencional","Activa","15/02/2004",,2575,"4,6166666670","-74,05","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206730,"GIBRALTAR  [21206730]","Climatológica Principal","Convencional","Activa","15/02/2004",,2581,"4,65","-74,18333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206740,"CHOCONTA [21206740]","Climatológica Principal","Automática con Telemetría","Activa","15/06/2005",,2664,"5,15","-73,66666667","Cundinamarca","Chocontá","Area Operativa 11 - Cundinamarca-Amazonas","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206750,"SAN BERNARDINO  [21206750]","Climatológica Principal","Convencional","Activa","15/02/2004",,2554,"4,6166666670","-74,21666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206760,"CIERRE  [21206760]","Climatológica Principal","Convencional","Activa","15/08/2003",,2522,"4,6333333330","-74,23333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206770,"PONTON SAN JOSE  [21206770]","Climatológica Principal","Convencional","Activa","15/08/2003",,2566,"4,6166666670","-74,20","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206780,"LA INDEPENDENCI - AUT [21206780]","HidroMeteorologica","Automática con Telemetría","Activa","01/03/2003",,2548,"4,619272","-74,194594","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","FONDO DE PREVENCIÓN Y ATENCIÓN DE DESASTRES DE BOGOTÁ DC - FOPAE","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"03/11/2022$Migracion$DATOS ACTUALIZADOS A LA FECHA 03/11/2022, SEGÚN INFORMACIÓN ENVIADA POR IDIGER",
21206800,"MAKRO  [21206800]","Climatológica Principal","Convencional","Activa","15/08/2003",,2556,"4,60","-74,15","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206810,"SAN BENITO  - AUT  [21206810]","HidroMeteorologica","Automática con Telemetría","Activa","01/12/2003",,2564,"4,56365303","-74,138450","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,"03/11/2022$Migracion$DATOS ACTUALIZADOS A LA FECHA 03/11/2022, SEGÚN INFORMACIÓN ENVIADA POR IDIGER",
21206820,"MEJICO  [21206820]","Climatológica Principal","Convencional","Activa","15/02/2004",,2563,"4,55","-74,13333333","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206830,"DELIRIO EL  [21206830]","Climatológica Principal","Convencional","Activa","15/02/2004",,2666,"4,5666666670","-74,06666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206840,"DONA JUANA  [21206840]","Climatológica Principal","Convencional","Activa","15/02/2004",,2741,"4,5166666670","-74,11666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206850,"DESCARGA YOMASA  [21206850]","Climatológica Principal","Convencional","Activa","15/02/2004",,2692,"4,50","-74,11666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206860,"MONTEBLANCO  [21206860]","Climatológica Principal","Convencional","Activa","15/02/2004",,2665,"4,4833333330","-74,11666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206870,"CORTIJO EL  [21206870]","Climatológica Principal","Convencional","Activa","15/03/2004",,2665,"4,4833333330","-74,11666667","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
21206880,"CANAL JABOQUE  [21206880]","Climatológica Principal","Convencional","Activa","15/02/2004",,2565,"4,7166666670","-74,15","Bogotá","Bogotá, D.C","Area Operativa 11 - Cundinamarca-Amazonas","ESTACIONES PARTICULARES","Magdalena Cauca","Alto Magdalena","Río Bogotá",,,
